date,GPP_NT_VUT_REF,n_datapoints,n_measured,SW_IN_F,f_measured
549245858-05-18,17.3104,1,0,639.242,0
549245858-06-17,18.6926,1,0,703.246,0
549245858-08-26,17.616,1,0,758.189,0
549245858-09-25,16.8268,1,0,801.679,0
549245858-12-04,15.1414,1,0,835.069,0
549245859-01-03,15.495,1,0,856.621,0
549245859-03-14,16.437,1,0,866.819,0
549245859-04-13,17.0944,1,1,884.804,1
549245859-06-22,18.3352,1,1,880.278,1
549245859-07-22,13.7085,1,1,879.903,1
549245859-09-30,11.2678,1,1,646.08,1
549245859-10-30,12.4897,1,1,476.203,1
549245860-01-08,10.3623,1,1,679.718,1
549245860-02-07,10.6161,1,0,524.999,0
549245860-04-17,10.6356,1,0,167.18,0
549245860-05-17,19.1182,1,0,338.263,0
549245860-07-26,8.53947,1,0,361.06,0
549245860-08-25,16.15,1,0,279.694,0
549245860-11-03,9.95175,1,1,186.4,1
549245860-12-03,13.6276,1,0,124.787,0
549245861-02-11,1.22487,1,0,73.144,0
549245861-03-13,-1.10062,1,1,22.883,1
549245861-05-22,-0.712495,1,1,2.452,1
549245861-06-21,0.057931,1,0,0,0
549245861-08-30,-0.615924,1,0,0,0
549245861-09-29,-0.180664,1,0,1.86,0
549245861-12-08,0.037883,1,0,0,0
549245862-01-07,0.576372,1,0,0,0
549245862-03-18,6.01602,1,1,0,1
549245862-04-17,-0.082875,1,0,0,0
549245883-04-17,0.327704,1,0,0,0
549245883-05-17,0.152325,1,0,0,0
549245883-07-26,0.352419,1,0,0,0
549245883-08-25,0.281814,1,0,0,0
549245883-11-03,0.268918,1,0,0,0
549245883-12-03,0.273365,1,0,0,0
549245884-02-11,0.118556,1,0,0,0
549245884-03-12,-0.177776,1,0,0,0
549245884-05-21,-0.173301,1,0,0,0
549245884-06-20,-0.042622,1,0,2.735,0
549245884-08-29,0.635716,1,0,12.377,0
549245884-09-28,3.58037,1,0,52.712,0
549245884-12-07,13.3462,1,0,143.236,0
549245885-01-06,13.0107,1,0,227.093,0
549245885-03-17,21.0828,1,0,313.4,0
549245885-04-16,17.7796,1,0,405.469,0
549245885-06-25,17.4426,1,0,493.575,0
549245885-07-25,15.9545,1,0,572.402,0
549245885-10-03,17.1394,1,0,642.493,0
549245885-11-02,18.5634,1,0,704.758,0
549245886-01-11,19.6342,1,0,762.982,0
549245886-02-10,16.5994,1,0,804.287,0
549245886-04-21,16.0027,1,0,842.698,0
549245886-05-21,16.1716,1,0,817.114,0
549245886-07-30,15.0734,1,0,843.439,0
549245886-08-29,21.547,1,0,748.179,0
549245886-11-07,14.8999,1,0,739.769,0
549245886-12-07,12.7737,1,0,482.102,0
549245887-02-15,3.31967,1,0,71.791,0
549245887-03-17,4.00535,1,0,42.787,0
549245887-05-26,21.1937,1,0,321.128,0
549245887-06-25,16.1424,1,0,597.897,0
549245887-09-03,12.6215,1,1,560.158,1
549245887-10-03,12.3039,1,1,377.523,1
549245887-12-12,13.3788,1,1,189.829,1
549245888-01-11,10.4914,1,1,125.993,1
549245888-03-21,9.19812,1,0,130.657,0
549245888-04-20,9.57436,1,0,106.061,0
549245888-06-29,7.85433,1,0,77.278,0
549245888-07-29,2.85581,1,0,25.317,0
549245888-10-07,-0.584675,1,0,0.323,0
549245888-11-06,-0.741702,1,0,0,0
549245889-01-15,0.098333,1,0,0,0
549245889-02-14,0.027316,1,0,0,0
549245889-04-25,0.320048,1,0,0,0
549245889-05-25,0.105821,1,0,0,0
549245889-08-03,-0.065979,1,0,0,0
549245889-09-02,-0.45677,1,0,0,0
549245910-09-03,-0.857112,1,0,0,0
549245910-10-03,-0.067535,1,0,0,0
549245910-12-12,0.067613,1,0,0,0
549245911-01-11,0.053241,1,0,0,0
549245911-03-22,-0.322364,1,0,0,0
549245911-04-21,-0.347033,1,0,0,0
549245911-06-30,-0.64600900000000006,1,0,0,0
549245911-07-30,-2.38206,1,0,0,0
549245911-10-08,-1.97826,1,0,0,0
549245911-11-07,-2.41243,1,0,2.257,0
549245912-01-16,-2.42846,1,0,15.964,0
549245912-02-15,-4.80312,1,0,51.495,0
549245912-04-25,10.7179,1,0,106.526,0
549245912-05-25,11.3097,1,0,138.701,0
549245912-08-03,11.8652,1,0,182.674,0
549245912-09-02,13.8898,1,0,368.136,0
549245912-11-11,13.6076,1,1,383.838,1
549245912-12-11,12.5313,1,0,580.584,0
549245913-02-19,18.9633,1,0,589.695,0
549245913-03-21,19.9723,1,0,699.946,0
549245913-05-30,27.0182,1,1,772.735,1
549245913-06-29,29.4085,1,1,812.914,1
549245913-09-07,14.3992,1,1,849.289,1
549245913-10-07,14.6743,1,1,883.332,1
549245913-12-16,29.4653,1,1,784.356,1
549245914-01-15,12.9311,1,1,924.954,1
549245914-03-26,15.5944,1,1,576.483,1
549245914-04-25,14.4939,1,1,594.339,1
549245914-07-04,14.2592,1,1,848.301,1
549245914-08-03,21.2529,1,1,517.499,1
549245914-10-12,15.1161,1,1,700.222,1
549245914-11-11,13.1955,1,1,450.293,1
549245915-01-20,15.2281,1,1,520.918,1
549245915-02-19,11.9619,1,1,580.366,1
549245915-04-30,25.2189,1,1,290.702,1
549245915-05-30,8.64202,1,1,179.621,1
549245915-08-08,9.9573,1,1,204.968,1
549245915-09-07,9.67649,1,0,134.59,0
549245915-11-16,-1.905,1,0,54.628,0
549245915-12-16,-0.01871,1,0,15.829,0
549245916-02-24,-0.262634,1,0,3.645,0
549245916-03-25,-0.35307,1,0,0,0
549245916-06-03,-0.395189,1,0,0,0
549245916-07-03,-0.251741,1,0,0,0
549245916-09-11,-0.045801,1,0,0,0
549245916-10-11,-0.355905,1,0,0,0
549245916-12-20,-0.393105,1,0,0,0
549245917-01-19,-0.391594,1,0,0,0
549245938-01-19,-0.023757,1,0,0,0
549245938-02-18,-0.721868,1,0,0,0
549245938-04-29,-0.450197,1,0,0,0
549245938-05-29,-0.418343,1,0,0,0
549245938-08-07,-1.68382,1,0,0,0
549245938-09-06,2.00888,1,1,0,1
549245938-11-15,5.0122,1,1,0,1
549245938-12-15,0.258707,1,1,0,1
549245939-02-23,3.0041,1,1,0,1
549245939-03-25,-0.621696,1,0,0,0
549245939-06-03,-0.26185,1,0,10.984,0
549245939-07-03,-2.04318,1,1,49.905,1
549245939-09-11,11.7042,1,0,149.155,0
549245939-10-11,10.6538,1,0,234.88,0
549245939-12-20,20.7629,1,0,327.769,0
549245940-01-19,15.8718,1,0,420.272,0
549245940-03-29,18.1803,1,0,509.524,0
549245940-04-28,15.7653,1,0,590.347,0
549245940-07-07,18.1549,1,1,663.69,1
549245940-08-06,22.1215,1,1,727.476,1
549245940-10-15,19.6328,1,1,780.927,1
549245940-11-14,22.0401,1,1,825.128,1
549245941-01-23,11.2971,1,1,858.202,1
549245941-02-22,19.4315,1,1,880.585,1
549245941-05-03,17.2418,1,1,889.715,1
549245941-06-02,10.0621,1,1,885.723,1
549245941-08-11,15.2829,1,1,847.777,1
549245941-09-10,14.9941,1,1,847.431,1
549245941-11-19,9.99636,1,1,665.646,1
549245941-12-19,11.7541,1,1,769.78,1
549245942-02-27,13.9499,1,1,704.185,1
549245942-03-29,13.3189,1,1,641.712,1
549245942-06-07,10.6274,1,1,563.291,1
549245942-07-07,9.99865,1,1,474.286,1
549245942-09-15,10.9044,1,1,394.036,1
549245942-10-15,9.1529,1,1,181.568,1
549245942-12-24,0.544922,1,0,40.606,0
549245943-01-23,16.251,1,0,123.008,0
549245943-04-03,-0.97107,1,0,55.758,0
549245943-05-03,3.66518,1,0,11.786,0
549245943-07-12,3.31723,1,0,3.247,0
549245943-08-11,2.79672,1,0,0,0
549245943-10-20,1.12515,1,0,0,0
549245943-11-19,3.94407,1,1,0,1
549245944-01-28,3.29574,1,1,0,1
549245944-02-27,-0.099407,1,0,0,0
549245944-05-07,-0.107992,1,0,0,0
549245944-06-06,0.986375,1,1,0,1
549245965-06-06,-0.548636,1,1,0,1
549245965-07-06,0.490071,1,1,0,1
549245965-09-14,-7.20735,1,1,0,1
549245965-10-14,-0.658293,1,0,0,0
549245965-12-23,-5.22604,1,1,0,1
549245966-01-22,3.63889,1,1,0,1
549245966-04-02,-3.18684,1,1,0,1
549245966-05-02,-5.71069,1,1,0,1
549245966-07-11,-0.354352,1,1,0,1
549245966-08-10,-0.602411,1,0,0,0
549245966-10-19,-0.677648,1,0,9.368,0
549245966-11-18,3.22903,1,0,46.727,0
549245967-01-27,12.1398,1,0,150.203,0
549245967-02-26,11.4979,1,0,241.501,0
549245967-05-07,22.6596,1,0,335.298,0
549245967-06-06,14.2638,1,0,424.383,0
549245967-08-15,16.4051,1,0,512.795,0
549245967-09-14,18.3994,1,0,593.272,0
549245967-11-23,20.7842,1,0,664.668,0
549245967-12-23,25.2769,1,0,725.51,0
549245968-03-02,16.8488,1,0,783.368,0
549245968-04-01,15.91,1,0,824.851,0
549245968-06-10,16.0817,1,0,855.514,0
549245968-07-10,16.049,1,0,877.136,0
549245968-09-18,16.2913,1,0,885.535,0
549245968-10-18,15.9658,1,0,885.95,0
549245968-12-27,15.5994,1,0,867.442,0
549245969-01-26,13.302,1,0,842.263,0
549245969-04-06,11.5596,1,1,805.641,1
549245969-05-06,15.5098,1,1,758.051,1
549245969-07-15,12.0714,1,1,702.891,1
549245969-08-14,12.1796,1,1,637.918,1
549245969-10-23,11.5716,1,1,559.743,1
549245969-11-22,13.0978,1,1,475.6,1
549245970-01-31,14.521,1,1,385.844,1
549245970-03-02,14.489,1,0,297.313,0
549245970-05-11,12.8554,1,0,206.499,0
549245970-06-10,17.0596,1,0,111.555,0
549245970-08-19,3.90902,1,0,32.329,0
549245970-09-18,3.02155,1,0,7.124,0
549245970-11-27,2.71613,1,0,2.075,0
549245970-12-27,2.72938,1,0,0,0
549245971-03-07,2.45656,1,0,0,0
549245971-04-06,2.29586,1,0,0,0
549245971-06-15,5.32983,1,0,0,0
549245971-07-15,4.31243,1,0,0,0
549245971-09-23,2.584,1,0,0,0
549245971-10-23,2.23131,1,0,0,0
549245992-10-22,2.40085,1,0,0,0
549245992-11-21,0.690901,1,0,0,0
549245993-01-30,0.134976,1,0,0,0
549245993-03-01,0.082031,1,0,0,0
549245993-05-10,-0.001952,1,0,0,0
549245993-06-09,-0.098825,1,0,0,0
549245993-08-18,-0.238629,1,0,0,0
549245993-09-17,-0.225024,1,0,0,0
549245993-11-26,-0.226334,1,0,0,0
549245993-12-26,-0.1471,1,0,0.052,0
549245994-03-06,-0.184822,1,0,16.703,0
549245994-04-05,1.8128,1,0,60.94,0
549245994-06-14,13.243,1,0,118.048,0
549245994-07-14,10.8232,1,0,217.083,0
549245994-09-22,12.3739,1,0,284.625,0
549245994-10-22,14.8996,1,0,411.309,0
549245994-12-31,15.4846,1,0,447.18,0
549245995-01-30,18.5882,1,0,607.482,0
549245995-04-10,18.8246,1,1,554.259,1
549245995-05-10,17.8385,1,1,591.464,1
549245995-07-19,9.64559,1,1,402.623,1
549245995-08-18,21.5501,1,1,360.072,1
549245995-10-27,13.2193,1,1,427.525,1
549245995-11-26,17.8727,1,1,385.577,1
549245996-02-04,20.0486,1,1,394.579,1
549245996-03-05,21.8505,1,1,357.839,1
549245996-05-14,25.9031,1,1,360.833,1
549245996-06-13,16.8172,1,1,413.019,1
549245996-08-22,24.6329,1,1,499.504,1
549245996-09-21,16.8651,1,1,557.964,1
549245996-11-30,22.6488,1,1,521.441,1
549245996-12-30,17.0971,1,1,552.806,1
549245997-03-10,16.8865,1,1,622.492,1
549245997-04-09,13.9822,1,1,317.521,1
549245997-06-18,13.8248,1,1,307.541,1
549245997-07-18,11.27,1,1,257.588,1
549245997-09-26,8.47443,1,0,78.98,0
549245997-10-26,10.0809,1,0,85.892,0
549245998-01-04,-0.410032,1,0,36.921,0
549245998-02-03,0.220958,1,0,11.863,0
549245998-04-14,0.28111,1,0,2.252,0
549245998-05-14,0.270894,1,0,0,0
549245998-07-23,0.260665,1,0,0,0
549245998-08-22,0.25587,1,0,0,0
549245998-10-31,0.183782,1,0,0,0
549245998-11-30,0.17517,1,0,0,0
549245999-02-08,0.148422,1,0,0,0
549245999-03-10,0.125286,1,0,0,0
549246020-03-09,0.098459,1,0,0,0
549246020-04-08,0.220847,1,0,0,0
549246020-06-17,-0.020833,1,0,0,0
549246020-07-17,-0.064859,1,0,0,0
549246020-09-25,-0.084687,1,0,0,0
549246020-10-25,-0.087925,1,0,0,0
549246021-01-03,-0.070863,1,0,0,0
549246021-02-02,-0.327056,1,0,0,0
549246021-04-13,-0.503167,1,0,0,0
549246021-05-13,-0.051471,1,0,0,0
549246021-07-22,0.443753,1,0,9.163,0
549246021-08-21,-0.57679,1,0,42.079,0
549246021-10-30,12.672,1,0,121.18,0
549246021-11-29,12.5976,1,0,205.699,0
549246022-02-07,17.8619,1,0,295.208,0
549246022-03-09,19.2535,1,0,387.524,0
549246022-05-18,19.3241,1,0,475.827,0
549246022-06-17,18.1812,1,0,559.921,0
549246022-08-26,20.0288,1,0,632.117,0
549246022-09-25,22.8884,1,0,696.487,0
549246022-12-04,21.6474,1,0,751.064,0
549246023-01-03,8.81821,1,1,796.392,1
549246023-03-14,-0.827384,1,1,827.944,1
549246023-04-13,15.1849,1,1,853.518,1
549246023-06-22,9.87617,1,1,868.035,1
549246023-07-22,13.4078,1,1,865.93,1
549246023-09-30,9.79491,1,1,855.04,1
549246023-10-30,13.7779,1,1,834.318,1
549246024-01-08,16.14,1,1,794.485,1
549246024-02-07,13.1848,1,1,745.866,1
549246024-04-17,8.68226,1,1,689.362,1
549246024-05-17,8.83463,1,1,547.826,1
549246024-07-26,10.9574,1,1,322.294,1
549246024-08-25,12.9911,1,0,163.257,0
549246024-11-03,12.6147,1,0,208.051,0
549246024-12-03,14.8156,1,0,102.553,0
549246025-02-11,11.7614,1,0,95.284,0
549246025-03-13,0.881748,1,0,6.416,0
549246025-05-22,-0.278965,1,0,21.005,0
549246025-06-21,0.333127,1,0,1.096,0
549246025-08-30,-0.035577,1,0,0.083,0
549246025-09-29,0.462843,1,0,0.639,0
549246025-12-08,-0.107671,1,0,0,0
549246026-01-07,0.363265,1,0,0,0
549246026-03-18,0.548433,1,0,1.512,0
549246026-04-17,0.437373,1,0,1.399,0
549246026-06-26,-8.81918,1,1,0,1
549246026-07-26,-0.960025,1,0,0,0
549246047-07-26,-0.97508,1,0,0,0
549246047-08-25,0.453435,1,0,0,0
549246047-11-03,-0.789325,1,0,0,0
549246047-12-03,-0.13354,1,0,0,0
549246048-02-11,0.397287,1,0,0,0
549246048-03-12,0.437276,1,0,0,0
549246048-05-21,0.445071,1,0,0,0
549246048-06-20,0.428235,1,0,0,0
549246048-08-29,0.436031,1,0,0,0
549246048-09-28,0.695424,1,0,0,0
549246048-12-07,0.466592,1,0,7.217,0
549246049-01-06,-0.21152,1,1,41.253,1
549246049-03-17,15.3168,1,1,134.214,1
549246049-04-16,11.5147,1,0,243.823,0
549246049-06-25,10.5329,1,0,304.714,0
549246049-07-25,19.2491,1,0,331.603,0
549246049-10-03,15.288,1,1,456.162,1
549246049-11-02,10.9677,1,1,471.291,1
549246050-01-11,17.2747,1,1,358.451,1
549246050-02-10,7.54721,1,1,267.233,1
549246050-04-21,29.4688,1,0,803.655,0
549246050-05-21,21.6204,1,0,694.185,0
549246050-07-30,21.5656,1,0,762.487,0
549246050-08-29,20.1859,1,0,759.147,0
549246050-11-07,21.3317,1,0,661.861,0
549246050-12-07,20.6796,1,0,335.121,0
549246051-02-15,25.6147,1,0,743.831,0
549246051-03-17,14.6616,1,1,526.135,1
549246051-05-26,15.9808,1,0,428.652,0
549246051-06-25,11.4008,1,0,152.14,0
549246051-09-03,11.0078,1,0,80.375,0
549246051-10-03,4.73289,1,0,88.329,0
549246051-12-12,11.5061,1,0,231.441,0
549246052-01-11,13.1391,1,0,272.964,0
549246052-03-21,11.4758,1,0,236.777,0
549246052-04-20,11.1765,1,0,142.13,0
549246052-06-29,12.0458,1,0,223.743,0
549246052-07-29,12.4981,1,0,146.734,0
549246052-10-07,4.46044,1,0,62.414,0
549246052-11-06,2.24314,1,0,14.885,0
549246053-01-15,0.532284,1,0,0.427,0
549246053-02-14,0.519084,1,0,0,0
549246053-04-25,0.509705,1,0,0,0
549246053-05-25,0.519483,1,0,0,0
549246053-08-03,0.517763,1,0,0,0
549246053-09-02,-0.571927,1,0,0,0
549246053-11-11,0.103944,1,0,0,0
549246053-12-11,0.279881,1,0,0,0
549246074-12-11,5.28709,1,1,0.124,1
549246075-01-10,0.278345,1,0,0,0
549246075-03-21,0.299688,1,0,0,0
549246075-04-20,0.117596,1,0,0,0
549246075-06-29,1.72214,1,1,0.137,1
549246075-07-29,0.747167,1,0,0.077,0
549246075-10-07,0.748762,1,0,0.204,0
549246075-11-06,1.03381,1,0,0.595,0
549246076-01-15,1.0434,1,0,0.692,0
549246076-02-14,1.0433,1,0,0.805,0
549246076-04-24,1.04124,1,0,1.536,0
549246076-05-24,1.05085,1,0,3.161,0
549246076-08-02,1.0624,1,0,7.026,0
549246076-09-01,2.86825,1,0,20.192,0
549246076-11-10,2.88564,1,0,24.761,0
549246076-12-10,2.91276,1,0,31.032,0
549246077-02-18,2.40814,1,0,50.17,0
549246077-03-20,10.0419,1,0,84.921,0
549246077-05-29,20.2726,1,1,112.88,1
549246077-06-28,11.6657,1,0,154.699,0
549246077-09-06,33.5365,1,0,654.895,0
549246077-10-06,39.6075,1,1,687.495,1
549246077-12-15,31.7376,1,1,936.11,1
549246078-01-14,23.1944,1,1,499.237,1
549246078-03-25,27.5906,1,0,748.08,0
549246078-04-24,25.9409,1,0,800.028,0
549246078-07-03,23.3545,1,0,781.964,0
549246078-08-02,15.5613,1,0,261.472,0
549246078-10-11,13.9973,1,0,270.019,0
549246078-11-10,21.7938,1,0,327.67,0
549246079-01-19,24.2517,1,0,731.073,0
549246079-02-18,20.2612,1,0,635.724,0
549246079-04-29,21.0415,1,0,523.685,0
549246079-05-29,18.6845,1,0,386.427,0
549246079-08-07,18.748,1,0,378.314,0
549246079-09-06,13.8463,1,0,286.423,0
549246079-11-15,9.9636,1,0,168.514,0
549246079-12-15,14.6873,1,0,126.872,0
549246080-02-23,5.85496,1,0,40.697,0
549246080-03-24,0.845352,1,0,13.818,0
549246080-06-02,0.770224,1,0,1.365,0
549246080-07-02,0.816914,1,0,0,0
549246080-09-10,0.73781,1,0,0,0
549246080-10-10,2.9548,1,1,0,1
549246080-12-19,-2.40954,1,1,0,1
549246081-01-18,0.823801,1,0,0,0
549246081-03-29,0.82988,1,0,0,0
549246081-04-28,0.76554,1,0,0,0
549246102-04-29,0.730756,1,0,0,0
549246102-05-29,0.727064,1,0,0,0
549246102-08-07,0.672744,1,0,0,0
549246102-09-06,0.653432,1,0,0,0
549246102-11-15,0.65165,1,0,0,0
549246102-12-15,0.571805,1,0,0,0
549246103-02-23,-0.420027,1,0,0,0
549246103-03-25,0.243607,1,0,0,0
549246103-06-03,0.574172,1,0,0,0
549246103-07-03,0.887833,1,0,0,0
549246103-09-11,1.52894,1,0,7.722,0
549246103-10-11,4.58237,1,0,35.195,0
549246103-12-20,11.4425,1,0,107.701,0
549246104-01-19,12.638,1,0,204.306,0
549246104-03-29,10.9085,1,0,304.872,0
549246104-04-28,17.8639,1,0,389.055,0
549246104-07-07,16.7571,1,0,490.294,0
549246104-08-06,17.8752,1,0,553.567,0
549246104-10-15,20.4219,1,0,638.115,0
549246104-11-14,20.9223,1,0,706.418,0
549246105-01-23,23.0745,1,0,771.104,0
549246105-02-22,24.9957,1,0,745.926,0
549246105-05-03,16.7663,1,0,853.578,0
549246105-06-02,16.325,1,0,864.171,0
549246105-08-11,20.3636,1,0,943.008,0
549246105-09-10,27.0281,1,1,941.199,1
549246105-11-19,24.3805,1,1,854.269,1
549246105-12-19,19.5872,1,1,847.372,1
549246106-02-27,17.3756,1,1,771.322,1
549246106-03-29,20.6554,1,1,716.666,1
549246106-06-07,22.2995,1,1,638.926,1
549246106-07-07,19.7318,1,1,625.704,1
549246106-09-15,16.7491,1,1,411.793,1
549246106-10-15,10.5841,1,0,169.71,0
549246106-12-24,10.3156,1,0,139.244,0
549246107-01-23,10.7139,1,0,123.413,0
549246107-04-03,15.4507,1,0,118.235,0
549246107-05-03,13.4812,1,0,96.788,0
549246107-07-12,1.99461,1,0,37.257,0
549246107-08-11,-0.072289,1,0,11.172,0
549246107-10-20,-0.242399,1,0,0.328,0
549246107-11-19,0.403849,1,0,0,0
549246108-01-28,0.091056,1,0,0,0
549246108-02-27,0.343557,1,0,0,0
549246108-05-07,0.322422,1,0,0,0
549246108-06-06,0.309081,1,0,0,0
549246108-08-15,0.200477,1,0,0,0
549246108-09-14,-0.680197,1,0,0,0
549246129-09-14,1.01487,1,0,0,0
549246129-10-14,1.00727,1,0,0,0
549246129-12-23,0.981979,1,0,0,0
549246130-01-22,0.9291,1,0,0,0
549246130-04-02,0.925392,1,0,0,0
549246130-05-02,0.568362,1,0,0,0
549246130-07-11,-0.406985,1,0,0,0
549246130-08-10,-0.729854,1,0,0,0
549246130-10-19,-1.86387,1,0,0,0
549246130-11-18,-1.90126,1,0,0,0
549246131-01-27,1.44444,1,0,8.724,0
549246131-02-26,7.62618,1,0,36.362,0
549246131-05-07,-0.326065,1,0,76.123,0
549246131-06-06,13.768,1,0,236.085,0
549246131-08-15,13.2184,1,0,268.102,0
549246131-09-14,21.9019,1,0,333.203,0
549246131-11-23,17.0029,1,0,481.756,0
549246131-12-23,18.5126,1,0,571.265,0
549246132-03-02,23.9851,1,0,641.406,0
549246132-04-01,24.5446,1,0,699.106,0
549246132-06-10,17.0615,1,0,773.822,0
549246132-07-10,16.1305,1,1,797.103,1
549246132-09-18,23.9103,1,1,672.899,1
549246132-10-18,26.5454,1,1,728.257,1
549246132-12-27,28.1697,1,1,557.767,1
549246133-01-26,21.5885,1,1,522.775,1
549246133-04-06,2.07473,1,0,44.36,0
549246133-05-06,-0.692765,1,0,17.482,0
549246133-07-15,7.55106,1,0,44.084,0
549246133-08-14,14.2799,1,0,210.472,0
549246133-10-23,11.0086,1,0,141.487,0
549246133-11-22,3.4694,1,0,81.777,0
549246134-01-31,10.4036,1,0,68.784,0
549246134-03-02,13.198,1,0,142.12,0
549246134-05-11,2.4706,1,0,52.71,0
549246134-06-10,2.72053,1,0,23.65,0
549246134-08-19,2.67019,1,0,25.129,0
549246134-09-18,10.7669,1,0,50.757,0
549246134-11-27,2.67606,1,0,23.871,0
549246134-12-27,0.743237,1,0,9.602,0
549246135-03-07,0.554483,1,0,0.481,0
549246135-04-06,0.560767,1,0,0.204,0
549246135-06-15,0.419726,1,0,0.91,0
549246135-07-15,0.419655,1,0,0.736,0
549246135-09-23,0.572625,1,0,0.558,0
549246135-10-23,0.556417,1,0,0.741,0
549246136-01-01,0.612797,1,0,0.315,0
549246136-01-31,0.582431,1,0,0.14,0
549248046-03-28,0.584348,1,0,0,0
549248046-04-27,0.626806,1,0,0,0
549248046-07-06,0.722159,1,0,0.079,0
549248046-08-05,0.851595,1,1,0.437,1
549248046-10-14,0.938219,1,0,0,0
549248046-11-13,1.13857,1,0,0,0
549248047-01-22,27.5556,1,1,0,1
549248047-02-21,1.08559,1,0,0.228,0
549248047-05-02,1.07732,1,0,0.162,0
549248047-06-01,0.832119,1,0,0.613,0
549248047-08-10,1.0506,1,0,5.332,0
549248047-09-09,3.14314,1,0,22.476,0
549248047-11-18,3.15918,1,0,43.581,0
549248047-12-18,3.15088,1,0,39.135,0
549248048-02-26,3.15881,1,0,39.693,0
549248048-03-27,10.9384,1,0,74.908,0
549248048-06-05,10.9646,1,0,79.518,0
549248048-07-05,14.0957,1,0,107.563,0
549248048-09-13,9.1435,1,0,53.289,0
549248048-10-13,13.2573,1,0,149.709,0
549248048-12-22,12.9759,1,0,241.431,0
549248049-01-21,22.2623,1,0,362.118,0
549248049-04-01,23.1988,1,0,399.896,0
549248049-05-01,12.3968,1,0,265.671,0
549248049-07-10,13.7485,1,0,219.237,0
549248049-08-09,13.9636,1,0,174.838,0
549248049-10-18,13.6637,1,0,210.679,0
549248049-11-17,13.7181,1,0,255.009,0
549248050-01-26,27.0659,1,0,585.218,0
549248050-02-25,12.4823,1,0,266.838,0
549248050-05-06,11.8737,1,0,128.354,0
549248050-06-05,15.0265,1,0,284.595,0
549248050-08-14,13.5313,1,0,101.98,0
549248050-09-13,13.186,1,0,179.572,0
549248050-11-22,21.333,1,1,357.226,1
549248050-12-22,19.0964,1,1,208.654,1
549248051-03-02,14.4018,1,1,22.898,1
549248051-04-01,6.86185,1,0,52.231,0
549248051-06-10,6.01425,1,0,36.87,0
549248051-07-10,0.950224,1,0,8.434,0
549248051-09-18,4.62307,1,1,0.572,1
549248051-10-18,-5.32661,1,1,0,1
549248051-12-27,-1.50311,1,1,0,1
549248052-01-26,-5.98343,1,1,0,1
549248052-04-05,1.66803,1,1,0,1
549248052-05-05,-1.79857,1,1,0,1
549248052-07-14,0.601287,1,1,0,1
549248052-08-13,2.89121,1,1,0,1
549248073-08-13,1.1744,1,1,0,1
549248073-09-12,2.02956,1,1,0,1
549248073-11-21,3.70229,1,1,0,1
549248073-12-21,1.84188,1,1,0,1
549248074-03-01,1.50268,1,1,0,1
549248074-03-31,1.53234,1,0,0.039,0
549248074-06-09,1.38903,1,0,0,0
549248074-07-09,1.36003,1,0,0,0
549248074-09-17,1.33869,1,0,0,0
549248074-10-17,1.36613,1,0,0,0
549248074-12-26,1.87709,1,0,0.834,0
549248075-01-25,1.84841,1,0,6.41,0
549248075-04-05,4.76878,1,0,22.822,0
549248075-05-05,6.75286,1,0,47.81,0
549248075-07-14,14.6465,1,0,51.06,0
549248075-08-13,14.0747,1,0,104.747,0
549248075-10-22,13.6457,1,0,148.82,0
549248075-11-21,15.8023,1,0,354.835,0
549248076-01-30,14.8033,1,0,416.961,0
549248076-02-29,30.0202,1,0,593.331,0
549248076-05-09,30.7619,1,0,692.06,0
549248076-06-08,22.9764,1,1,401.121,1
549248076-08-17,13.4997,1,0,101.555,0
549248076-09-16,23.2094,1,0,476.588,0
549248076-11-25,24.0142,1,0,860.584,0
549248076-12-25,24.7022,1,1,603.47,1
549248077-03-05,22.964,1,1,710.658,1
549248077-04-04,24.321,1,1,366.051,1
549248077-06-13,13.09,1,1,327.008,1
549248077-07-13,26.7249,1,1,720.895,1
549248077-09-21,17.696,1,1,600.367,1
549248077-10-21,20.9676,1,1,635.823,1
549248077-12-30,16.0152,1,1,506.994,1
549248078-01-29,12.4362,1,1,174.067,1
549248078-04-09,7.68762,1,1,195.461,1
549248078-05-09,8.28433,1,1,164.225,1
549248078-07-18,9.24028,1,1,150.845,1
549248078-08-17,7.47492,1,1,94.529,1
549248078-10-26,5.73287,1,1,48.493,1
549248078-11-25,4.05879,1,1,11.646,1
549248079-02-03,-1.90333,1,1,0,1
549248079-03-05,-1.90673,1,1,0,1
549248079-05-14,-10.4909,1,1,0,1
549248079-06-13,-5.44456,1,1,0,1
549248079-08-22,-7.272,1,1,0,1
549248079-09-21,-0.346048,1,1,0,1
549248079-11-30,-4.49339,1,1,0,1
549248079-12-30,-13.2526,1,1,0,1
549248100-12-30,-0.996782,1,1,0,1
549248101-01-29,0.114792,1,0,0,0
549248101-04-09,0.071201,1,0,0,0
549248101-05-09,0.62235,1,0,0,0
549248101-07-18,0.566549,1,0,0,0
549248101-08-17,0.670771,1,0,0,0
549248101-10-26,0.638264,1,0,0,0
549248101-11-25,1.14436,1,0,0,0
549248102-02-03,0.953114,1,0,0,0
549248102-03-05,1.51687,1,0,0,0
549248102-05-14,3.14569,1,0,0.798,0
549248102-06-13,3.69088,1,0,4.235,0
549248102-08-22,3.76085,1,0,6.469,0
549248102-09-21,3.65398,1,0,14.863,0
